timestamp,attentionScore,attentionState,blinkScore,blinkConfidence,fatigueScore,fatigueConfidence,attentionDriftScore,attentionDriftTrend,bpm,ibiMean,ibiStd,blinkVariability,headScore,headConfidence,pitch,yaw,roll,headDirection,gazeScore,gazeConfidence,gazeDirection,finalAttentionScore,fusionConfidence
2026-06-16T18:03:04.547Z,65.90780462681911,Medium,89.28162596948134,94.03333333333333,7.0712643267521464,1,92.92873567324786,Improving,19,5243.307692307692,15713.24895676004,2.9968199233877693,95.04841789416258,70,-0.1662118261371024,-1.1498419171397316,-1.8469053445560073,Forward,4.1027046783625725,55.642671262989055,Up,65.90780462681911,73.2253348654408
2026-06-16T18:03:09.551Z,78.3554304132033,High,89.08875687976172,94.15555555555555,7.0712643267521464,1,92.92873567324786,Improving,17,5243.307692307692,15713.24895676004,2.9968199233877693,96.04481792717087,70,2.653669521573558,-0.5189868158748782,-0.45280988723993454,Forward,4.021673574439137,30.25354210569016,Rejected,78.3554304132033,64.80303255374857
2026-06-16T18:03:14.528Z,65.99375105580646,Medium,87.92714210379529,94.27777777777777,8.311506164012927,1,91.68849383598707,Improving,18,5367.35,15534.915874490596,2.8943362878311634,95.82360073733321,70,-0.0101493164722406,1.690823228508937,0.8043161197496469,Forward,3.710499490316004,54.853588283749,Up,65.99375105580646,73.04378868717559
2026-06-16T18:03:19.305Z,78.24566782310917,High,88.07721241101541,94.4,8.615039065408626,1,91.38496093459138,Improving,18,5121.53488372093,15012.56436633776,2.9312627380623706,94.72018144819816,70,9.312794845872912,-53.80906278662524,-24.89153107637461,Left,3.6399999999999997,27.897528747941724,Rejected,78.24566782310917,64.09917624931391
2026-06-16T18:03:24.429Z,77.46420216123995,High,88.09577947396397,94.52222222222223,8.615039065408626,1,91.38496093459138,Improving,14,5121.53488372093,15012.56436633776,2.9312627380623706,92.18759207491036,70,4.735077011525136,-63.025854909633956,-7.262465556464724,Left,3.938342712126227,27.684920958887222,Rejected,77.46420216123995,64.06904772703649
2026-06-16T18:03:29.571Z,65.62161956150918,Medium,88.70323934083974,94.64444444444445,7.81111911358906,1,92.18888088641094,Stable,16,5070.355555555556,14690.044757749765,2.897241543870425,91.89863472124549,70,1.046635551046383,0.7450261584057314,1.505145906614636,Forward,3.903280591142717,54.32823620487672,Up,65.62161956150918,72.99089354977372
2026-06-16T18:03:34.418Z,65.81072790248179,Medium,87.84905285750668,94.76666666666667,8.803715690506642,1,91.19628430949336,Stable,17,4975.382978723404,14381.753708281469,2.8905822465895024,91.88683904532431,70,0.0060091035274219,0.4863558472800844,0.29907561243811465,Forward,4.191409719578734,53.63686511861035,Rejected,65.81072790248179,72.80117726175901
2026-06-16T18:03:39.605Z,72.0971951510505,High,89.00951915651808,94.88888888888889,8.106562589693056,1,91.89343741030694,Stable,19,4889.65306122449,14092.289685992093,2.882063309919791,92.12079618874816,70,0.9573930918460456,0.21916324765830808,-0.28066415808887124,Forward,4.200406015897523,44.279615344725926,Rejected,72.0971951510505,69.72283474453828
2026-06-16T18:03:44.502Z,66.89410674246501,Medium,88.96724924103599,95.01111111111112,8.106562589693056,1,91.89343741030694,Stable,16,4889.65306122449,14092.289685992093,2.882063309919791,93.18968954061175,70,0.6629268068073908,-0.2949846061184753,-0.11113600527278705,Forward,4.159933774834436,53.238657754651,Up,66.89410674246501,72.74992295525404
2026-06-16T18:03:49.468Z,66.63050888456694,Medium,86.11680771044396,95.13333333333333,11.425142950088807,1,88.57485704991119,Stable,18,4793.25,13694.913286263232,2.8571247663408403,93.23984249149812,70,-0.2641237690030964,0.9751395825608027,0.21125537582979126,Forward,4.142206851704058,51.83819571726655,Up,66.63050888456694,72.32384301686663
2026-06-16T18:03:54.599Z,75.730421273069,High,85.05671610114386,95.25555555555556,12.617416648920344,1,87.38258335107966,Stable,20,4632.690909090909,13336.143937534742,2.878703587015639,93.31922068597908,70,0.260275681225445,-0.8614673028149906,-0.7227574935278664,Forward,4.093289594843462,29.587970712556373,Rejected,75.730421273069,64.94784208937064
