variable,count,mean,std,min,max
blinkWeight_recomputed,41,0.4485993992343233,0.025066938133420417,0.40904120714652503,0.4963021290084112
headWeight_recomputed,41,0.33468811776684454,0.019602791843318434,0.3156439439551019,0.37761032213744355
gazeWeight_recomputed,41,0.21671248299883222,0.04249890482553422,0.14243808904439184,0.2558099301895256
blinkContribution_recomputed,41,38.592806303972054,2.7108605636204612,32.041926848739514,43.32309770834939
headContribution_recomputed,41,31.95178407371141,1.8131984123934464,29.37765757541831,35.67416415900408
gazeContribution_recomputed,41,0.7994547012528465,0.2507037576030813,0.37240684309703576,1.4184444470679554
rawAttentionScore_recomputed,41,71.3440450789363,3.9570414662711872,65.05322843817835,78.88438666595185
conflictPenalty_recomputed,41,1.8000557578160972,1.363133511120728,0.0,3.7721690934703656
finalAttentionScore_recomputed,41,69.54398932112021,5.152249418444698,63.31896244185696,78.88438666595185
